date,ch_area,disk_median
2015-03-04,0.08776,289.88
2015-03-05,0.15373,283.75
2015-03-06,0.1228,277.38
2015-03-07,0.03789,279.19
2015-03-08,5e-05,87.88
2015-03-09,0.01212,53.5
2015-03-10,0.16937,28.94
2015-03-11,0.02306,69.06
2015-03-12,0.03248,72.44
2015-03-13,0.00845,298.25
2015-03-14,0.01376,288.62
2015-03-15,0.07642,273.88
2015-03-16,0.11204,199.75
2015-03-17,0.11722,257.5
2015-03-18,0.11059,98.62
2015-03-19,0.06243,243.0
2015-03-20,0.04033,241.56
2015-03-21,0.02908,251.38
2015-03-22,0.0401,261.0
2015-03-23,0.00108,273.12
2015-03-24,0.00913,288.94
2015-03-25,0.01445,305.5
2015-03-26,0.01807,320.06
2015-03-27,0.07214,323.5
2015-03-28,0.12007,309.69
2015-03-29,0.11696,294.81
2015-03-30,0.08067,294.25
2015-03-31,0.24481,298.75
2015-04-01,0.2062,295.5
2015-04-02,0.11083,288.25
2015-04-03,0.04401,289.06
2015-04-04,0.00878,286.88
2015-04-05,0.00938,283.25
2015-04-06,0.07101,301.16
2015-04-07,0.02754,313.19
2015-04-08,0.02069,317.38
2015-04-09,0.00173,317.88
2015-04-10,0.00019,86.94
2015-04-11,0.00757,289.38
2015-04-12,0.1022,275.12
2015-04-13,0.09523,261.5
2015-04-14,0.04837,256.5
2015-04-15,0.03153,261.25
2015-04-16,0.00718,263.56
2015-04-17,0.02997,273.5
2015-04-18,0.08238,306.38
2015-04-19,0.0226,324.0
2015-04-20,0.00508,352.19
2015-04-21,0.02074,358.06
2015-04-22,0.1239,104.25
2015-04-23,0.04711,375.38
2015-04-24,0.00979,359.12
2015-04-25,0.02266,327.12
2015-04-26,0.00947,309.81
2015-04-27,0.0346,292.94
2015-04-28,0.04585,275.81
2015-04-29,0.25739,268.69
2015-04-30,0.21016,271.81
2015-05-01,0.05378,271.62
2015-05-02,0.04524,275.12
2015-05-03,0.02677,289.75
2015-05-04,0.01041,310.38
2015-05-05,0.02538,327.19
2015-05-06,0.02613,323.19
2015-05-07,2e-05,137.19
2015-05-08,0.02066,321.56
2015-05-09,0.17092,303.0
2015-05-10,0.09273,307.62
2015-05-11,0.02494,307.44
2015-05-12,0.05684,313.0
2015-05-13,0.02947,310.0
2015-05-14,0.02581,326.56
2015-05-15,0.10647,342.69
2015-05-16,0.07001,338.38
2015-05-17,0.01794,353.38
2015-05-18,0.01431,343.56
2015-05-19,0.02464,333.81
2015-05-20,0.00811,313.62
2015-05-21,0.00356,288.5
2015-05-22,0.00092,275.38
2015-05-23,0.02198,116.84
2015-05-24,0.0861,259.12
2015-05-25,0.11558,246.56
2015-05-26,0.11878,232.69
2015-05-27,0.04955,221.0
2015-05-28,0.02584,220.75
2015-05-29,0.01341,236.06
2015-05-30,0.02176,250.31
2015-05-31,0.03215,271.56
2015-06-01,0.00362,295.0
2015-06-02,7e-05,310.81
2015-06-03,0.0,302.69
2015-06-04,0.00548,310.0
2015-06-05,0.09481,318.75
2015-06-06,0.09145,313.0
2015-06-07,0.02917,325.19
2015-06-08,0.15327,335.5
2015-06-09,0.03889,331.19
2015-06-10,0.02555,332.44
2015-06-11,0.18801,323.38
2015-06-12,0.02806,323.94
2015-06-13,0.0311,222.88
2015-06-14,0.02752,324.19
2015-06-15,0.03479,327.69
2015-06-16,0.00387,319.06
2015-06-17,0.00012,311.0
2015-06-18,0.00322,304.12
2015-06-19,0.02193,299.06
2015-06-20,0.1369,289.06
2015-06-21,0.08699,268.31
2015-06-22,0.00032,185.75
2015-06-23,0.04652,251.62
2015-06-24,0.10961,244.5
2015-06-25,0.02877,247.0
2015-06-26,2e-05,243.75
2015-06-27,0.00886,242.94
2015-06-28,0.00339,243.62
2015-06-29,0.00025,239.12
2015-06-30,0.00018,236.25
2015-07-01,0.0,240.38
2015-07-02,0.07103,251.31
2015-07-03,0.14543,278.62
2015-07-04,0.14509,298.19
2015-07-05,0.02881,303.94
2015-07-06,0.04315,317.56
2015-07-07,0.06299,332.25
2015-07-08,0.06243,336.0
2015-07-09,0.0397,326.31
2015-07-10,0.0113,324.5
2015-07-11,0.00989,325.38
2015-07-12,0.02896,312.69
2015-07-13,0.00132,310.69
2015-07-14,0.0,299.38
2015-07-15,0.01377,300.75
2015-07-16,0.03671,288.81
2015-07-17,0.05333,281.0
2015-07-18,0.03279,271.25
2015-07-19,0.04335,262.75
2015-07-20,0.0469,259.38
2015-07-21,0.05141,248.25
2015-07-22,0.05219,241.75
2015-07-23,0.02863,236.56
2015-07-24,0.01462,225.25
2015-07-25,0.01677,225.0
2015-07-26,0.0,222.94
2015-07-27,0.00012,229.75
2015-07-28,0.00501,244.88
2015-07-29,0.03871,264.38
2015-07-30,0.0923,276.75
2015-07-31,0.10086,283.19
2015-08-01,0.06815,287.81
2015-08-02,0.00638,295.5
2015-08-03,0.02469,299.94
2015-08-04,0.02971,299.94
2015-08-05,0.01756,303.12
2015-08-06,0.00764,301.25
2015-08-07,0.00023,293.94
2015-08-08,0.01203,273.56
2015-08-09,0.0,269.19
2015-08-10,0.00081,272.44
2015-08-11,0.0516,278.31
2015-08-12,0.05713,271.31
2015-08-13,0.08114,267.75
2015-08-14,0.0149,265.44
2015-08-15,0.00698,263.5
2015-08-16,0.00294,259.25
2015-08-17,0.07943,245.12
2015-08-18,0.2243,237.31
2015-08-19,0.08313,232.44
2015-08-20,0.11005,227.56
2015-08-21,0.0178,218.19
2015-08-22,0.0433,130.38
2015-08-23,2e-05,224.5
2015-08-24,0.00156,227.56
2015-08-25,0.03965,234.5
2015-08-26,0.19174,245.12
2015-08-27,0.19235,254.5
2015-08-28,0.07688,244.5
2015-08-29,0.02008,83.38
2015-08-30,0.08459,242.94
2015-08-31,0.00291,246.56
2015-09-01,0.0,265.38
2015-09-02,0.01893,265.06
2015-09-03,0.13435,256.25
2015-09-04,0.04023,246.25
2015-09-05,0.0218,243.12
2015-09-06,0.00201,243.0
2015-09-07,0.0,245.69
2015-09-08,0.09664,240.88
2015-09-09,0.17692,239.19
2015-09-10,0.14743,239.0
2015-09-11,0.09468,242.62
2015-09-12,0.11573,233.19
2015-09-13,0.03734,227.44
2015-09-14,0.09228,219.94
2015-09-15,0.15823,213.06
2015-09-16,0.06416,214.56
2015-09-17,0.00863,218.62
2015-09-18,0.0,221.06
2015-09-19,0.0,228.5
2015-09-20,0.0,237.69
2015-09-21,0.02871,241.06
2015-09-22,0.19725,253.19
2015-09-23,0.08464,257.81
2015-09-24,0.06447,251.62
2015-09-25,0.00635,46.81
2015-09-26,0.0095,262.62
2015-09-27,0.03198,260.88
2015-09-28,0.01588,274.31
2015-09-29,0.03402,285.62
2015-09-30,0.02246,274.81
2015-10-01,0.07521,263.75
2015-10-02,0.05902,240.5
2015-10-03,0.04137,242.19
2015-10-04,0.06168,241.38
2015-10-05,0.18718,236.94
2015-10-06,0.15567,225.94
2015-10-07,0.00748,226.44
2015-10-08,0.05419,214.38
2015-10-09,0.16509,204.0
2015-10-10,0.217,197.81
2015-10-11,0.17266,195.56
2015-10-12,0.18402,194.0
2015-10-13,0.22472,190.75
2015-10-14,0.05444,192.81
2015-10-15,0.00021,207.06
2015-10-16,0.0,214.38
2015-10-17,0.0,227.06
2015-10-18,0.07823,104.44
2015-10-19,0.09075,280.69
2015-10-20,0.05459,303.88
2015-10-21,0.02182,321.31
2015-10-22,0.01501,341.31
2015-10-23,0.00042,324.19
2015-10-24,0.0005,319.44
2015-10-25,0.0,296.06
2015-10-26,0.00691,268.5
2015-10-27,0.04263,245.06
2015-10-28,0.01466,227.81
2015-10-29,0.06353,226.69
2015-10-30,0.05902,221.88
2015-10-31,0.10331,230.31
2015-11-01,0.18349,199.5
2015-11-02,0.02196,237.75
2015-11-03,0.01837,235.38
2015-11-04,0.06034,224.56
2015-11-05,0.02687,209.81
2015-11-06,0.12687,213.44
2015-11-07,0.26375,208.12
2015-11-08,0.21425,202.69
2015-11-09,0.11138,203.12
2015-11-10,0.12222,214.19
2015-11-11,0.09679,227.62
2015-11-12,0.00632,240.38
2015-11-13,0.00054,253.62
2015-11-14,0.02107,264.38
2015-11-15,0.06707,276.69
2015-11-16,0.07931,282.81
2015-11-17,0.03694,300.88
2015-11-18,0.0101,292.06
2015-11-19,0.0,281.25
2015-11-20,0.0,281.38
2015-11-21,0.02448,280.69
2015-11-22,0.02104,262.38
2015-11-23,0.02933,253.5
2015-11-24,0.04991,235.25
2015-11-25,0.01164,223.38
2015-11-26,0.01646,251.5
2015-11-27,0.03588,257.56
2015-11-28,0.17641,261.44
2015-11-29,0.06349,252.94
2015-11-30,0.04549,244.69
2015-12-01,0.04198,232.06
2015-12-02,0.06426,223.19
2015-12-03,0.20829,211.06
2015-12-04,0.15994,193.12
2015-12-05,0.12685,194.56
2015-12-06,0.08516,201.31
2015-12-07,0.14805,215.31
2015-12-08,0.26432,226.38
2015-12-09,0.02852,242.06
2015-12-10,0.0,257.0
2015-12-11,0.00698,270.5
2015-12-12,0.07134,280.38
2015-12-13,0.10578,296.56
2015-12-14,0.04639,298.81
2015-12-15,0.02085,288.75
2015-12-16,0.00738,289.69
2015-12-17,0.0002,288.94
2015-12-18,0.0188,288.31
2015-12-19,0.00025,285.06
2015-12-20,0.00739,286.94
2015-12-21,0.0681,69.56
2015-12-22,0.08712,277.38
2015-12-23,0.05036,271.25
2015-12-24,0.01806,263.81
2015-12-25,0.04984,264.5
2015-12-26,0.10073,259.88
2015-12-27,,
2015-12-28,,
2015-12-29,0.12117,201.69
2015-12-30,0.18506,189.44
2015-12-31,0.09109,172.75
2016-01-01,0.07316,166.31
2016-01-02,0.07135,167.69
2016-01-03,0.0977,176.0
2016-01-04,0.28187,193.81
2016-01-05,0.13105,206.38
2016-01-06,0.02206,223.88
2016-01-07,0.00984,249.56
2016-01-08,0.00011,263.44
2016-01-09,0.01321,276.0
2016-01-10,0.04143,276.25
2016-01-11,0.00728,270.81
2016-01-12,0.00671,271.75
2016-01-13,0.00302,268.56
2016-01-14,0.0063,259.0
2016-01-15,0.00187,253.75
2016-01-16,0.00104,246.5
2016-01-17,0.00838,245.75
2016-01-18,0.03534,246.69
2016-01-19,0.07779,241.75
2016-01-20,0.06211,242.69
2016-01-21,0.02498,252.0
2016-01-22,0.0345,255.31
2016-01-23,0.0886,255.0
2016-01-24,0.03942,248.38
2016-01-25,0.03281,229.69
2016-01-26,0.09859,200.62
2016-01-27,0.16166,184.75
2016-01-28,0.07467,180.62
2016-01-29,0.03687,188.62
2016-01-30,0.00591,193.19
2016-01-31,0.11605,207.19
2016-02-01,0.06841,227.56
2016-02-02,0.00781,234.31
2016-02-03,2e-05,241.56
2016-02-04,0.00047,254.06
2016-02-05,0.04046,265.81
2016-02-06,3e-05,265.75
2016-02-07,0.0,275.12
2016-02-08,0.01673,280.94
2016-02-09,0.02127,282.81
2016-02-10,0.01594,280.81
2016-02-11,0.00216,278.25
2016-02-12,0.0,263.62
2016-02-13,0.00917,257.81
2016-02-14,0.09047,252.06
2016-02-15,0.07566,251.56
2016-02-16,0.08349,241.19
2016-02-17,0.09528,239.5
2016-02-18,0.05389,242.12
2016-02-19,0.07505,234.94
2016-02-20,0.13161,235.38
2016-02-21,0.06228,227.12
2016-02-22,0.05954,206.38
2016-02-23,0.06408,186.81
2016-02-24,0.06826,185.09
2016-02-25,0.03582,184.56
2016-02-26,0.04331,193.0
2016-02-27,0.22157,214.5
2016-02-28,0.10669,222.81
2016-02-29,0.02681,236.78
2016-03-01,0.01659,238.62
2016-03-02,0.01712,247.0
2016-03-03,0.04044,250.75
2016-03-04,0.00131,269.88
2016-03-05,2e-05,287.5
2016-03-06,0.0,291.38
2016-03-07,0.00227,281.31
2016-03-08,0.05307,272.25
2016-03-09,0.01221,266.88
2016-03-10,0.00144,251.25
2016-03-11,0.0004,236.19
2016-03-12,0.00672,226.56
2016-03-13,0.07187,224.0
2016-03-14,0.03995,223.06
2016-03-15,0.08331,228.44
2016-03-16,0.03278,235.75
2016-03-17,0.02039,222.31
2016-03-18,0.05446,217.12
2016-03-19,0.12985,221.06
2016-03-20,0.10077,216.38
2016-03-21,0.03482,205.56
2016-03-22,0.01806,199.38
2016-03-23,0.00474,202.88
2016-03-24,0.13189,207.88
2016-03-25,0.35795,219.75
2016-03-26,0.12863,218.38
2016-03-27,0.01808,221.0
2016-03-28,0.00066,216.0
2016-03-29,0.0112,214.31
2016-03-30,0.00252,214.62
2016-03-31,0.01446,218.62
2016-04-01,0.0179,221.19
2016-04-02,0.04131,232.25
2016-04-03,0.0142,229.06
2016-04-04,0.02922,223.19
2016-04-05,0.00754,223.94
2016-04-06,0.00727,219.56
2016-04-07,6e-05,210.5
2016-04-08,0.0,203.19
2016-04-09,0.00126,209.88
2016-04-10,0.12185,216.12
2016-04-11,0.03849,225.38
2016-04-12,0.06176,217.31
2016-04-13,0.0252,215.88
2016-04-14,0.00456,215.94
2016-04-15,0.02458,214.94
2016-04-16,0.14642,216.88
2016-04-17,0.07633,200.56
2016-04-18,0.00695,191.25
2016-04-19,0.00322,194.5
2016-04-20,0.02821,196.38
2016-04-21,0.25879,201.81
2016-04-22,0.17529,203.69
2016-04-23,0.04138,204.69
2016-04-24,0.0,202.88
2016-04-25,0.0,199.5
2016-04-26,2e-05,199.06
2016-04-27,0.06494,210.31
2016-04-28,0.12861,228.12
2016-04-29,0.05028,231.88
2016-04-30,0.0,232.94
2016-05-01,0.0,243.06
2016-05-02,0.00102,83.31
2016-05-03,0.04576,240.5
2016-05-04,0.00877,230.62
2016-05-05,0.00074,220.75
2016-05-06,0.02935,214.69
2016-05-07,0.11251,224.0
2016-05-08,0.0461,231.62
2016-05-09,0.00044,225.69
2016-05-10,0.0,207.19
2016-05-11,0.00271,212.5
2016-05-12,0.0011,218.94
2016-05-13,0.13033,205.75
2016-05-14,0.05805,195.06
2016-05-15,0.02243,187.94
2016-05-16,0.07463,189.19
2016-05-17,0.20436,196.56
2016-05-18,0.16023,204.25
2016-05-19,0.17593,205.06
2016-05-20,0.04151,207.19
2016-05-21,0.01021,211.25
2016-05-22,0.0101,207.62
2016-05-23,0.02076,208.75
2016-05-24,0.04202,210.31
2016-05-25,0.04781,217.06
2016-05-26,0.11542,214.31
2016-05-27,8e-05,213.62
2016-05-28,0.0,229.0
2016-05-29,0.0,228.12
2016-05-30,0.0,226.75
2016-05-31,0.0,229.56
2016-06-01,,
2016-06-02,0.03969,229.44
2016-06-03,0.11861,229.25
2016-06-04,0.00121,228.81
2016-06-05,0.00033,227.69
2016-06-06,0.00245,228.31
2016-06-07,0.00629,230.88
2016-06-08,0.00681,220.31
2016-06-09,0.09997,212.44
2016-06-10,0.05015,197.0
2016-06-11,0.00529,182.69
2016-06-12,0.06356,180.5
2016-06-13,0.25806,178.94
2016-06-14,0.24838,192.69
2016-06-15,0.179,210.12
2016-06-16,0.06205,213.81
2016-06-17,0.0,217.5
2016-06-18,0.00098,231.19
2016-06-19,0.06086,229.31
2016-06-20,0.10645,228.06
2016-06-21,0.01649,219.75
2016-06-22,0.09639,211.19
2016-06-23,0.04901,206.44
2016-06-24,5e-05,202.81
2016-06-25,0.0,204.19
2016-06-26,0.00976,198.44
2016-06-27,0.04165,202.75
2016-06-28,0.0,201.44
2016-06-29,0.06127,205.25
2016-06-30,0.07912,209.94
2016-07-01,0.01392,215.31
2016-07-02,0.00093,210.5
2016-07-03,0.0,206.88
2016-07-04,0.01419,198.56
2016-07-05,0.09372,188.5
2016-07-06,0.09371,179.88
2016-07-07,0.06656,175.88
2016-07-08,0.04197,178.88
2016-07-09,0.08256,179.31
2016-07-10,0.1722,193.19
2016-07-11,0.23818,202.69
2016-07-12,0.19946,229.38
2016-07-13,0.06329,243.62
2016-07-14,0.04017,248.75
2016-07-15,0.01907,250.75
2016-07-16,0.04875,252.88
2016-07-17,0.01697,247.56
2016-07-18,0.04223,119.31
2016-07-19,0.0912,216.38
2016-07-20,0.03752,218.78
2016-07-21,0.00288,144.31
2016-07-22,0.0003,183.75
2016-07-23,0.01821,175.31
2016-07-24,0.0,172.12
2016-07-25,0.04826,173.69
2016-07-26,0.1376,174.88
2016-07-27,0.02076,181.81
2016-07-28,0.0037,183.44
2016-07-29,0.00022,191.31
2016-07-30,0.01109,183.75
2016-07-31,0.10649,183.19
2016-08-01,0.10505,182.62
2016-08-02,0.03925,175.62
2016-08-03,,
2016-08-04,,
2016-08-05,,
2016-08-06,,
2016-08-07,,
2016-08-08,,
2016-08-09,,
2016-08-10,,
2016-08-11,0.02969,228.81
2016-08-12,0.08859,229.19
2016-08-13,0.04613,227.94
2016-08-14,0.01603,234.62
2016-08-15,0.00568,216.19
2016-08-16,0.03723,208.94
2016-08-17,0.05527,199.81
2016-08-18,0.0048,178.5
2016-08-19,0.0,172.19
2016-08-20,0.0,175.31
2016-08-21,0.08562,183.94
2016-08-22,0.06417,188.69
2016-08-23,0.00103,193.5
2016-08-24,3e-05,193.5
2016-08-25,0.0,190.12
2016-08-26,0.00998,199.69
2016-08-27,0.0797,214.56
2016-08-28,0.0064,206.06
2016-08-29,0.00412,205.12
2016-08-30,0.15235,192.38
2016-08-31,0.23166,183.31
2016-09-01,0.2872,176.5
2016-09-02,0.16713,169.56
2016-09-03,0.18405,169.31
2016-09-04,0.13023,188.25
2016-09-05,0.07902,189.75
2016-09-06,0.05344,201.88
2016-09-07,0.06995,216.06
2016-09-08,0.11162,227.81
2016-09-09,0.09507,223.06
2016-09-10,0.04533,215.19
2016-09-11,0.0047,212.12
2016-09-12,0.02277,198.0
2016-09-13,0.03311,185.75
2016-09-14,0.01005,178.94
2016-09-15,0.00095,186.69
2016-09-16,0.00905,179.75
2016-09-17,0.09758,183.0
2016-09-18,0.09085,183.38
2016-09-19,0.00533,185.38
2016-09-20,0.00059,199.0
2016-09-21,0.00269,210.12
2016-09-22,5e-05,210.56
2016-09-23,0.05057,213.38
2016-09-24,0.02461,209.19
2016-09-25,0.02515,194.0
2016-09-26,0.14149,188.0
2016-09-27,0.25815,175.81
2016-09-28,0.23148,173.19
2016-09-29,0.21648,179.31
2016-09-30,0.20951,172.94
2016-10-01,0.12355,174.69
2016-10-02,0.09753,189.5
2016-10-03,0.12458,193.75
2016-10-04,0.06909,201.31
2016-10-05,0.02744,216.75
2016-10-06,0.04576,221.0
2016-10-07,0.01714,228.38
2016-10-08,0.02171,232.44
2016-10-09,5e-05,224.31
2016-10-10,0.00108,200.56
2016-10-11,0.06529,191.12
2016-10-12,0.05717,177.12
2016-10-13,0.06517,181.44
2016-10-14,0.11763,186.5
2016-10-15,0.0504,185.5
2016-10-16,0.00251,184.62
2016-10-17,0.0,188.56
2016-10-18,0.0,193.12
2016-10-19,0.01096,198.25
2016-10-20,0.01867,201.38
2016-10-21,0.0,191.19
2016-10-22,0.01819,183.25
2016-10-23,0.14922,177.44
2016-10-24,0.24811,171.62
2016-10-25,0.23972,149.81
2016-10-26,0.257,149.38
2016-10-27,0.27676,159.06
2016-10-28,0.14905,169.31
2016-10-29,0.10762,176.69
2016-10-30,0.08789,183.44
2016-10-31,0.07985,188.25
2016-11-01,0.03812,199.06
2016-11-02,0.02979,202.75
2016-11-03,0.01376,203.81
2016-11-04,0.00969,206.31
2016-11-05,0.0,199.75
2016-11-06,0.03003,185.69
2016-11-07,0.03553,174.06
2016-11-08,0.12181,168.31
2016-11-09,0.11081,165.19
2016-11-10,0.18377,158.0
2016-11-11,0.10682,157.25
2016-11-12,0.03734,155.0
2016-11-13,0.00307,160.31
2016-11-14,0.00271,172.0
2016-11-15,0.0333,177.62
2016-11-16,0.04863,187.12
2016-11-17,0.0,198.75
2016-11-18,0.0,192.31
2016-11-19,0.03796,193.31
2016-11-20,0.11734,185.5
2016-11-21,0.15472,175.38
2016-11-22,0.20408,166.59
2016-11-23,0.15335,162.31
2016-11-24,0.11626,160.62
2016-11-25,0.06874,163.88
2016-11-26,0.02222,165.81
2016-11-27,0.02197,171.31
2016-11-28,0.02594,187.5
2016-11-29,0.00089,199.12
2016-11-30,0.00563,199.88
2016-12-01,0.025,198.62
2016-12-02,0.00025,200.12
2016-12-03,0.00016,193.31
2016-12-04,0.04312,179.75
2016-12-05,0.1002,171.5
2016-12-06,0.17407,164.75
2016-12-07,0.3021,160.81
2016-12-08,0.14809,154.25
2016-12-09,0.0654,153.81
2016-12-10,0.01011,159.94
2016-12-11,0.00291,163.62
2016-12-12,0.01354,172.12
2016-12-13,0.01356,170.62
2016-12-14,0.00993,171.56
2016-12-15,0.00016,167.75
2016-12-16,0.03062,165.94
2016-12-17,0.10263,163.88
2016-12-18,0.06056,166.19
2016-12-19,0.19129,167.12
2016-12-20,0.21661,168.69
2016-12-21,0.08885,172.31
2016-12-22,0.08949,174.19
2016-12-23,0.06343,173.56
2016-12-24,0.03011,168.44
2016-12-25,0.00464,172.88
2016-12-26,0.01221,180.56
2016-12-27,0.00823,188.56
2016-12-28,0.04362,192.19
2016-12-29,0.11193,184.81
2016-12-30,0.00087,171.12
2016-12-31,0.02461,162.06
2017-01-01,0.03409,169.06
2017-01-02,0.1268,171.62
2017-01-03,0.45261,174.44
2017-01-04,0.1781,173.19
2017-01-05,0.05656,170.19
2017-01-06,0.00566,167.88
2017-01-07,0.0,166.44
2017-01-08,0.03618,165.75
2017-01-09,0.03139,165.25
2017-01-10,0.00117,161.81
2017-01-11,0.0,164.75
2017-01-12,0.01697,157.94
2017-01-13,0.03258,156.38
2017-01-14,0.02884,157.12
2017-01-15,0.06318,167.44
2017-01-16,0.20937,176.06
2017-01-17,0.14023,182.69
2017-01-18,0.06074,184.62
2017-01-19,0.06354,187.56
2017-01-20,0.00058,185.38
2017-01-21,0.00522,190.19
2017-01-22,0.01656,196.69
2017-01-23,0.0162,197.38
2017-01-24,0.0818,198.69
2017-01-25,0.15248,192.81
2017-01-26,0.0185,190.25
2017-01-27,0.01562,169.38
2017-01-28,0.0018,168.38
2017-01-29,0.05577,168.31
2017-01-30,0.34252,171.5
2017-01-31,0.20367,170.44
2017-02-01,0.09764,173.0
2017-02-02,0.05628,165.31
2017-02-03,0.01097,160.56
2017-02-04,0.01305,154.81
2017-02-05,0.07093,147.88
2017-02-06,0.00049,147.12
2017-02-07,6e-05,144.0
2017-02-08,0.00612,145.56
2017-02-09,0.02499,147.75
2017-02-10,0.03728,151.06
2017-02-11,0.05367,159.38
2017-02-12,0.07055,167.44
2017-02-13,0.07581,170.69
2017-02-14,0.05163,175.12
2017-02-15,0.098,173.25
2017-02-16,0.06887,173.56
2017-02-17,0.02647,173.69
2017-02-18,0.03237,175.62
2017-02-19,0.03007,178.31
2017-02-20,0.08274,177.94
2017-02-21,0.18971,181.56
2017-02-22,0.01883,187.5
2017-02-23,0.00761,182.75
2017-02-24,0.0006,183.75
2017-02-25,0.00375,183.69
2017-02-26,0.15573,192.12
2017-02-27,0.17101,192.94
2017-02-28,0.11046,185.06
2017-03-01,0.11038,178.56
2017-03-02,0.06486,176.19
2017-03-03,0.01866,174.12
2017-03-04,0.00273,166.81
2017-03-05,0.00579,162.0
2017-03-06,0.00048,157.06
2017-03-07,6e-05,150.75
2017-03-08,0.00134,147.38
2017-03-09,0.0,149.69
2017-03-10,0.0,153.75
2017-03-11,0.04696,158.31
2017-03-12,0.01392,163.44
2017-03-13,0.0114,169.0
2017-03-14,0.01768,170.81
2017-03-15,0.02451,169.0
2017-03-16,0.01233,166.94
2017-03-17,0.00114,163.62
2017-03-18,0.02918,162.62
2017-03-19,0.06607,171.25
2017-03-20,0.38297,179.12
2017-03-21,0.06874,177.62
2017-03-22,0.00767,172.62
2017-03-23,0.0,169.44
2017-03-24,0.02144,175.25
2017-03-25,0.28008,187.88
2017-03-26,0.15576,186.03
2017-03-27,0.12922,51.69
2017-03-28,0.05977,178.56
2017-03-29,0.03652,170.94
2017-03-30,0.03038,162.75
2017-03-31,0.14721,154.12
2017-04-01,0.02953,150.31
2017-04-02,0.03813,73.12
2017-04-03,0.04394,145.44
2017-04-04,0.04488,142.41
2017-04-05,0.04869,138.38
2017-04-06,0.0275,142.75
2017-04-07,0.04203,144.94
2017-04-08,0.02274,155.0
2017-04-09,0.00382,152.06
2017-04-10,0.0,157.38
2017-04-11,0.00651,162.81
2017-04-12,0.02064,170.12
2017-04-13,0.01301,172.62
2017-04-14,0.04207,173.12
2017-04-15,0.02703,172.56
2017-04-16,0.07818,172.75
2017-04-17,0.05578,172.94
2017-04-18,0.00293,166.0
2017-04-19,0.00111,162.06
2017-04-20,0.02101,164.31
2017-04-21,0.18248,175.44
2017-04-22,0.14485,194.06
2017-04-23,0.11821,198.81
2017-04-24,0.07753,209.25
2017-04-25,0.08434,209.94
2017-04-26,0.03774,208.06
2017-04-27,0.01089,188.12
2017-04-28,0.00683,173.5
2017-04-29,0.01082,165.12
2017-04-30,0.00406,160.12
2017-05-01,0.00108,151.81
2017-05-02,0.00088,146.31
2017-05-03,0.00614,146.94
2017-05-04,0.00521,150.62
2017-05-05,0.00661,150.25
2017-05-06,0.05324,154.38
2017-05-07,0.01426,156.31
2017-05-08,0.00312,156.69
2017-05-09,0.0101,157.5
2017-05-10,0.00488,151.69
2017-05-11,0.00016,156.25
2017-05-12,0.0098,155.19
2017-05-13,0.10553,158.12
2017-05-14,0.07142,157.81
2017-05-15,0.03852,149.44
2017-05-16,0.01124,147.75
2017-05-17,0.02474,152.44
2017-05-18,0.12762,167.31
2017-05-19,0.11218,178.25
2017-05-20,0.07853,183.0
2017-05-21,0.00315,187.94
2017-05-22,0.02326,190.38
2017-05-23,0.00516,190.38
2017-05-24,0.01675,178.62
2017-05-25,0.01284,170.81
2017-05-26,0.00125,159.56
2017-05-27,0.00162,148.94
2017-05-28,0.022,141.62
2017-05-29,0.01677,143.19
2017-05-30,0.03506,146.75
2017-05-31,0.01909,149.5
2017-06-01,0.00919,154.0
2017-06-02,0.00715,112.06
2017-06-03,0.00064,156.38
2017-06-04,0.0,164.81
2017-06-05,0.0044,166.12
2017-06-06,0.01217,170.44
2017-06-07,0.00366,174.44
2017-06-08,0.00773,169.88
2017-06-09,0.00098,166.69
2017-06-10,0.01381,165.5
2017-06-11,0.00649,158.06
2017-06-12,0.00885,150.0
2017-06-13,0.02415,149.81
2017-06-14,0.11912,152.38
2017-06-15,0.11785,167.75
2017-06-16,0.04899,180.44
2017-06-17,0.00588,188.88
2017-06-18,0.00131,187.56
2017-06-19,0.0,188.0
2017-06-20,0.00872,175.75
2017-06-21,0.09342,164.44
2017-06-22,0.03755,157.06
2017-06-23,0.00615,149.44
2017-06-24,0.01805,143.81
2017-06-25,0.00867,143.12
2017-06-26,0.02168,147.25
2017-06-27,0.00206,151.44
2017-06-28,0.0,156.38
2017-06-29,0.0,156.62
2017-06-30,0.00276,155.06
2017-07-01,0.03004,157.44
2017-07-02,0.01497,155.88
2017-07-03,0.00103,149.88
2017-07-04,7e-05,147.94
2017-07-05,0.00235,156.19
2017-07-06,0.13244,159.19
2017-07-07,0.10634,164.94
2017-07-08,0.03877,165.0
2017-07-09,0.01772,162.62
2017-07-10,0.00078,167.12
2017-07-11,0.0,171.31
2017-07-12,0.00017,176.44
2017-07-13,0.06493,184.81
2017-07-14,0.05939,187.62
2017-07-15,0.0,186.69
2017-07-16,0.00218,174.31
2017-07-17,0.00778,164.19
2017-07-18,0.09361,159.62
2017-07-19,0.12374,156.38
2017-07-20,0.12745,149.12
2017-07-21,0.04831,152.5
2017-07-22,0.05539,149.31
2017-07-23,0.01687,147.25
2017-07-24,0.0,148.75
2017-07-25,0.0,145.06
2017-07-26,0.00015,149.38
2017-07-27,0.0,146.38
2017-07-28,0.02102,140.81
2017-07-29,0.07116,140.94
2017-07-30,0.0,139.19
2017-07-31,0.0,143.69
2017-08-01,0.05518,144.56
2017-08-02,0.25569,148.31
